id,uniprot,gene,chrom,start,end
XP_016510037.1,,107827416,,,
XP_016510038.1,,107827413,,,
XP_016510083.1,,107827458,,,
XP_016510088.1,,107827462,,,
XP_016510091.1,,107827463,,,
XP_016510094.1,,107827466,,,
XP_016510095.1,,107827467,,,
XP_016510105.1,,107827477,,,
XP_016510109.1,,107827482,,,
XP_016510116.1,,107827486,,,
XP_016510118.1,,107827488,,,
XP_016510119.1,,107827490,,,
XP_016510132.1,,107827499,,,
XP_016510137.1,,107827506,,,
XP_016510140.1,,107827508,,,
XP_016510141.1,,107827509,,,
XP_016510156.1,,107827518,,,
XP_016510158.1,,107827521,,,
XP_016510160.1,,107827522,,,
XP_016510167.1,,107827529,,,
XP_016510170.1,,107827531,,,
XP_016510175.1,,107827536,,,
XP_016510181.1,,107827540,,,
XP_016510183.1,,107827542,,,
XP_016510193.1,,107827556,,,
XP_016510194.1,,107827552,,,
XP_016510225.1,,107827579,,,
XP_016510230.1,,107827580,,,
XP_016510231.1,,107827582,,,
XP_016510232.1,,107827583,,,
XP_016510237.1,,107827584,,,
XP_016510243.1,,107827590,,,
XP_016510246.1,,107827593,,,
XP_016510247.1,,107827594,,,
XP_016510258.1,,107827605,,,
XP_016510265.1,,107827610,,,
XP_016510300.1,,107827638,,,
XP_016510305.1,,107827642,,,
XP_016510309.1,,107827645,,,
XP_016510332.1,,107827662,,,
XP_016510336.1,,107827667,,,
XP_016510340.1,,107827672,,,
XP_016510342.1,,107827670,,,
XP_016510343.1,,107827673,,,
XP_016510347.1,,107827678,,,
XP_016510353.1,,107827684,,,
XP_016510363.1,,107827693,,,
XP_016510368.1,,107827697,,,
XP_016510370.1,,107827699,,,
XP_016510372.1,,107827702,,,
XP_016510373.1,,107827704,,,
XP_016510376.1,,107827703,,,
XP_016510379.1,,107827709,,,
XP_016510390.1,,107827721,,,
XP_016510402.1,,107827726,,,
XP_016510403.1,,107827727,,,
XP_016510424.1,,107827752,,,
XP_016510427.1,,107827754,,,
XP_016510451.1,,107827764,,,
XP_016510454.1,,107827768,,,
XP_016510459.1,,107827772,,,
XP_016510461.1,,107827773,,,
XP_016510470.1,,107827782,,,
XP_016510483.1,,107827795,,,
XP_016510487.1,,107827798,,,
XP_016510488.1,,107827800,,,
XP_016510490.1,,107827802,,,
XP_016510500.1,,107827812,,,
XP_016510507.1,,107827817,,,
XP_016510513.1,,107827819,,,
XP_016510518.1,,107827825,,,
XP_016510520.1,,107827828,,,
XP_016510524.1,,107827827,,,
XP_016510527.1,,107827831,,,
XP_016510533.1,,107827834,,,
XP_016510534.1,,107827836,,,
XP_016510550.1,,107827849,,,
XP_016510561.1,,107827858,,,
XP_016510574.1,,107827872,,,
XP_016510575.1,,107827873,,,
XP_016510583.1,,107827875,,,
XP_016510584.1,,107827879,,,
XP_016510595.1,,107827889,,,
XP_016510604.1,,107827891,,,
XP_016510610.1,,107827899,,,
XP_016510613.1,,107827901,,,
XP_016510620.1,,107827907,,,
XP_016510629.1,,107827912,,,
XP_016510643.1,,107827923,,,
XP_016510645.1,,107827925,,,
XP_016510661.1,,107827940,,,
XP_016510663.1,,107827941,,,
XP_016510665.1,,107827944,,,
XP_016510669.1,,107827949,,,
XP_016510670.1,,107827950,,,
XP_016510684.1,,107827964,,,
XP_016510687.1,,107827965,,,
XP_016510713.1,,107827980,,,
XP_016510722.1,,107827990,,,
XP_016510725.1,,107827993,,,
XP_016510739.1,,107828001,,,
XP_016510749.1,,107828013,,,
XP_016510772.1,,107828040,,,
XP_016510781.1,,107828049,,,
XP_016510794.1,,107828060,,,
XP_016510797.1,,107828062,,,
XP_016510803.1,,107828069,,,
XP_016510809.1,,107828073,,,
XP_016510815.1,,107828082,,,
XP_016510816.1,,107828083,,,
XP_016510819.1,,107828087,,,
XP_016510832.1,,107828095,,,
XP_016510837.1,,107828098,,,
XP_016510844.1,,107828075,,,
XP_016510851.1,,107828105,,,
XP_016510863.1,,107828120,,,
XP_016510877.1,,107828134,,,
XP_016510887.1,,107828141,,,
XP_016510904.1,,107828156,,,
XP_016510921.1,,107828173,,,
XP_016510933.1,,107828179,,,
XP_016510939.1,,107828183,,,
XP_016510940.1,,107828185,,,
XP_016510945.1,,107828189,,,
XP_016510951.1,,107828193,,,
XP_016510958.1,,107828201,,,
XP_016510960.1,,107828202,,,
XP_016510961.1,,107828203,,,
XP_016510963.1,,107828205,,,
XP_016510964.1,,107828207,,,
XP_016510970.1,,107828210,,,
XP_016510979.1,,107828219,,,
XP_016510980.1,,107828220,,,
XP_016511004.1,,107828236,,,
XP_016511012.1,,107828246,,,
XP_016511031.1,,107828256,,,
XP_016511040.1,,107828269,,,
XP_016511043.1,,107828274,,,
XP_016511047.1,,107828276,,,
XP_016511051.1,,107828283,,,
XP_016511052.1,,107828284,,,
XP_016511053.1,,107828285,,,
XP_016511057.1,,107828290,,,
XP_016511061.1,,107828294,,,
XP_016511065.1,,107828299,,,
XP_016511071.1,,107828309,,,
XP_016511079.1,,107828314,,,
XP_016511108.1,,107828336,,,
XP_016511121.1,,107828346,,,
XP_016511132.1,,107828358,,,
XP_016511153.1,,107828380,,,
XP_016511154.1,,107828381,,,
XP_016511166.1,,107828391,,,
XP_016511172.1,,107828400,,,
XP_016511175.1,,107828401,,,
XP_016511184.1,,107828403,,,
XP_016511191.1,,107828410,,,
XP_016511193.1,,107828411,,,
XP_016511199.1,,107828419,,,
XP_016511204.1,,107828422,,,
XP_016511209.1,,107828427,,,
XP_016511211.1,,107828430,,,
XP_016511213.1,,107828428,,,
XP_016511216.1,,107828434,,,
XP_016511218.1,,107828436,,,
XP_016511233.1,,107828444,,,
XP_016511237.1,,107828448,,,
XP_016511241.1,,107828447,,,
XP_016511243.1,,107828449,,,
XP_016511250.1,,107828457,,,
XP_016511256.1,,107828462,,,
XP_016511259.1,,107828461,,,
XP_016511287.1,,107828479,,,
XP_016511291.1,,107828484,,,
XP_016511300.1,,107828496,,,
XP_016511324.1,,107828507,,,
XP_016511334.1,,107828517,,,
XP_016511335.1,,107828518,,,
XP_016511343.1,,107828529,,,
XP_016511350.1,,107828536,,,
XP_016511352.1,,107828538,,,
XP_016511353.1,,107828539,,,
XP_016511357.1,,107828542,,,
XP_016511363.1,,107828546,,,
XP_016511382.1,,107828559,,,
XP_016511393.1,,107828568,,,
XP_016511407.1,,107828579,,,
XP_016511411.1,,107828581,,,
XP_016511430.1,,107828595,,,
XP_016511437.1,,107828603,,,
XP_016511441.1,,107828605,,,
XP_016511459.1,,107828622,,,
XP_016511462.1,,107828626,,,
XP_016511464.1,,107828627,,,
XP_016511474.1,,107828634,,,
XP_016511481.1,,107828643,,,
XP_016511489.1,,107828385,,,
XP_016511491.1,,107828654,,,
XP_016511499.1,,107828657,,,
XP_016511500.1,,107828658,,,
XP_016511509.1,,107828663,,,
XP_016511512.1,,107828667,,,
XP_016511518.1,,107828669,,,
XP_016511524.1,,107828672,,,
XP_016511529.1,,107828678,,,
XP_016511549.1,,107828697,,,
XP_016511551.1,,107828700,,,
XP_016511554.1,,107828702,,,
XP_016511557.1,,107828705,,,
XP_016511560.1,,107828708,,,
XP_016511567.1,,107828719,,,
XP_016511573.1,,107828725,,,
XP_016511576.1,,107828724,,,
XP_016511595.1,,107828743,,,
XP_016511597.1,,107828744,,,
XP_016511599.1,,107828746,,,
XP_016511611.1,,107828757,,,
XP_016511612.1,,107828758,,,
XP_016511614.1,,107828759,,,
XP_016511615.1,,107828760,,,
XP_016511617.1,,107828761,,,
XP_016511621.1,,107828764,,,
XP_016511622.1,,107828765,,,
XP_016511625.1,,107828769,,,
XP_016511628.1,,107828774,,,
XP_016511637.1,,107828781,,,
XP_016511638.1,,107828783,,,
XP_016511642.1,,107828787,,,
XP_016511653.1,,107828795,,,
XP_016511654.1,,107828796,,,
XP_016511660.1,,107828798,,,
XP_016511662.1,,107828801,,,
XP_016511666.1,,107828805,,,
XP_016511673.1,,107828808,,,
XP_016511681.1,,107828816,,,
XP_016511691.1,,107828826,,,
XP_016511705.1,,107828843,,,
XP_016511716.1,,107828849,,,
XP_016511720.1,,107828852,,,
XP_016511728.1,,107828856,,,
XP_016511729.1,,107828857,,,
XP_016511732.1,,107828860,,,
XP_016511736.1,,107828864,,,
XP_016511737.1,,107828861,,,
XP_016511742.1,,107828867,,,
XP_016511745.1,,107828845,,,
XP_016511750.1,,107828876,,,
XP_016511751.1,,107828877,,,
XP_016511767.1,,107828893,,,
XP_016511770.1,,107828896,,,
XP_016511776.1,,107828902,,,
XP_016511780.1,,107828905,,,
XP_016511782.1,,107828907,,,
XP_016511789.1,,107828913,,,
XP_016511790.1,,107828914,,,
XP_016511804.1,,107828925,,,
XP_016511805.1,,107828926,,,
XP_016511818.1,,107828939,,,
XP_016511821.1,,107828942,,,
XP_016511823.1,,107828940,,,
XP_016511828.1,,107828947,,,
XP_016511830.1,,107828948,,,
XP_016511841.1,,107828952,,,
XP_016511850.1,,107828966,,,
XP_016511852.1,,107828968,,,
XP_016511864.1,,107828977,,,
XP_016511873.1,,107828980,,,
XP_016511877.1,,107828981,,,
XP_016511882.1,,107828989,,,
XP_016511883.1,,107828990,,,
XP_016511891.1,,107828995,,,
XP_016511893.1,,107828998,,,
XP_016511897.1,,107829001,,,
XP_016511899.1,,107829004,,,
XP_016511903.1,,107829005,,,
XP_016511905.1,,107829008,,,
XP_016511918.1,,107829020,,,
XP_016511919.1,,107829021,,,
XP_016511922.1,,107829022,,,
XP_016511924.1,,107829025,,,
XP_016511925.1,,107829027,,,
XP_016511929.1,,107829028,,,
XP_016511957.1,,107829051,,,
XP_016511959.1,,107829052,,,
XP_016511961.1,,107829055,,,
XP_016511973.1,,107829061,,,
XP_016511976.1,,107829063,,,
XP_016511978.1,,107829064,,,
XP_016511979.1,,107829065,,,
XP_016511980.1,,107829066,,,
XP_016511991.1,,107829074,,,
XP_016511992.1,,107829075,,,
XP_016512000.1,,107829078,,,
XP_016512010.1,,107829089,,,
XP_016512013.1,,107829094,,,
XP_016512028.1,,107829101,,,
XP_016512029.1,,107829103,,,
XP_016512035.1,,107829109,,,
XP_016512038.1,,107829112,,,
XP_016512041.1,,107829116,,,
XP_016512050.1,,107829124,,,
XP_016512069.1,,107829139,,,
XP_016512071.1,,107829141,,,
XP_016512077.1,,107829145,,,
XP_016512085.1,,107829151,,,
XP_016512088.1,,107829154,,,
XP_016512092.1,,107829158,,,
XP_016512119.1,,107829173,,,
XP_016512130.1,,107829178,,,
XP_016512139.1,,107829188,,,
XP_016512146.1,,107829167,,,
XP_016512163.1,,107829208,,,
XP_016512169.1,,107829211,,,
XP_016512170.1,,107829215,,,
XP_016512175.1,,107829220,,,
XP_016512178.1,,107829223,,,
XP_016512185.1,,107829227,,,
XP_016512186.1,,107829228,,,
XP_016512191.1,,107829230,,,
XP_016512194.1,,107829231,,,
XP_016512196.1,,107829233,,,
XP_016512197.1,,107829234,,,
XP_016512198.1,,107829236,,,
XP_016512215.1,,107829256,,,
XP_016512217.1,,107829257,,,
XP_016512222.1,,107829262,,,
XP_016512225.1,,107829263,,,
XP_016512226.1,,107829267,,,
XP_016512227.1,,107829268,,,
XP_016512229.1,,107829270,,,
XP_016512239.1,,107829277,,,
XP_016512251.1,,107829290,,,
XP_016512253.1,,107829293,,,
XP_016512256.1,,107829300,,,
XP_016512259.1,,107829304,,,
XP_016512271.1,,107829313,,,
XP_016512273.1,,107829315,,,
XP_016512278.1,,107829321,,,
XP_016512288.1,,107829328,,,
XP_016512292.1,,107829331,,,
XP_016512293.1,,107829333,,,
XP_016512295.1,,107829336,,,
XP_016512296.1,,107829337,,,
XP_016512310.1,,107829353,,,
XP_016512321.1,,107829370,,,
XP_016512323.1,,107829371,,,
XP_016512331.1,,107829377,,,
XP_016512332.1,,107829379,,,
XP_016512334.1,,107829380,,,
XP_016512343.1,,107829385,,,
XP_016512349.1,,107829393,,,
XP_016512350.1,,107829394,,,
XP_016512352.1,,107829395,,,
XP_016512355.1,,107829398,,,
XP_016512362.1,,107829407,,,
XP_016512367.1,,107829415,,,
XP_016512372.1,,107829421,,,
XP_016512376.1,,107829424,,,
XP_016512379.1,,107829429,,,
XP_016512392.1,,107829453,,,
XP_016512396.1,,107829455,,,
XP_016512399.1,,107829461,,,
XP_016512402.1,,107829466,,,
XP_016512418.1,,107829485,,,
XP_016512421.1,,107829484,,,
XP_016512422.1,,107829488,,,
XP_016512437.1,,107829499,,,
XP_016512438.1,,107829500,,,
XP_016512445.1,,107829501,,,
XP_016512446.1,,107829505,,,
XP_016512455.1,,107829515,,,
XP_016512458.1,,107829520,,,
XP_016512478.1,,107829543,,,
XP_016512481.1,,107829550,,,
XP_016512482.1,,107829551,,,
XP_016512491.1,,107829557,,,
XP_016512492.1,,107829558,,,
XP_016512497.1,,107829560,,,
XP_016512503.1,,107829570,,,
XP_016512504.1,,107829571,,,
XP_016512516.1,,107829585,,,
XP_016512517.1,,107829586,,,
XP_016512525.1,,107829590,,,
XP_016512532.1,,107829598,,,
XP_016512535.1,,107829599,,,
XP_016512544.1,,107829609,,,
XP_016512546.1,,107829610,,,
XP_016512548.1,,107829612,,,
XP_016512552.1,,107829616,,,
XP_016512554.1,,107829618,,,
XP_016512567.1,,107829631,,,
XP_016512572.1,,107829635,,,
XP_016512584.1,,107829614,,,
XP_016512599.1,,107829655,,,
XP_016512616.1,,107829671,,,
XP_016512620.1,,107829666,,,
XP_016512626.1,,107829677,,,
XP_016512632.1,,107829682,,,
XP_016512633.1,,107829684,,,
XP_016512641.1,,107829690,,,
XP_016512643.1,,107829692,,,
XP_016512647.1,,107829694,,,
XP_016512648.1,,107829695,,,
XP_016512650.1,,107829696,,,
XP_016512651.1,,107829700,,,
XP_016512658.1,,107829708,,,
XP_016512661.1,,107829709,,,
XP_016512669.1,,107829718,,,
XP_016512674.1,,107829722,,,
XP_016512683.1,,107829699,,,
XP_016512694.1,,107829737,,,
XP_016512696.1,,107829741,,,
XP_016512704.1,,107829750,,,
XP_016512723.1,,107829767,,,
XP_016512727.1,,107829773,,,
XP_016512731.1,,107829775,,,
XP_016512736.1,,107829781,,,
XP_016512740.1,,107829787,,,
XP_016512748.1,,107829794,,,
XP_016512751.1,,107829798,,,
XP_016512765.1,,107829813,,,
XP_016512768.1,,107829814,,,
XP_016512788.1,,107829840,,,
XP_016512805.1,,107829854,,,
XP_016512813.1,,107829862,,,
XP_016512815.1,,107829863,,,
XP_016512817.1,,107829865,,,
XP_016512821.1,,107829870,,,
XP_016512823.1,,107829872,,,
XP_016512844.1,,107829884,,,
XP_016512857.1,,107829898,,,
XP_016512862.1,,107829906,,,
XP_016512863.1,,107829907,,,
XP_016512869.1,,107829880,,,
XP_016512874.1,,107829916,,,
XP_016512875.1,,107829918,,,
XP_016512878.1,,107829917,,,
XP_016512882.1,,107829924,,,
XP_016512886.1,,107829929,,,
XP_016512887.1,,107829926,,,
XP_016512895.1,,107829937,,,
XP_016512903.1,,107829943,,,
XP_016512905.1,,107829944,,,
XP_016512916.1,,107829957,,,
XP_016512917.1,,107829965,,,
XP_016512921.1,,107829969,,,
XP_016512931.1,,107829978,,,
XP_016512936.1,,107829980,,,
XP_016512938.1,,107829981,,,
XP_016512940.1,,107829982,,,
XP_016512941.1,,107829984,,,
XP_016512945.1,,107829987,,,
XP_016512958.1,,107830001,,,
XP_016512960.1,,107830000,,,
XP_016512965.1,,107830006,,,
XP_016512978.1,,107830020,,,
XP_016512990.1,,107830029,,,
XP_016513000.1,,107830033,,,
XP_016513012.1,,107830045,,,
XP_016513038.1,,107830066,,,
XP_016513048.1,,107830079,,,
XP_016513053.1,,107830084,,,
XP_016513057.1,,107830088,,,
XP_016513061.1,,107830091,,,
XP_016513062.1,,107830092,,,
XP_016513073.1,,107830105,,,
XP_016513080.1,,107830112,,,
XP_016513082.1,,107830114,,,
XP_016513083.1,,107830115,,,
XP_016513088.1,,107830121,,,
XP_016513089.1,,107830122,,,
XP_016513103.1,,107830137,,,
XP_016513105.1,,107830139,,,
XP_016513109.1,,107830143,,,
XP_016513123.1,,107830160,,,
XP_016513125.1,,107830161,,,
XP_016513127.1,,107830163,,,
XP_016513138.1,,107830173,,,
XP_016513139.1,,107830174,,,
XP_016513140.1,,107830175,,,
XP_016513142.1,,107830178,,,
XP_016513151.1,,107830186,,,
XP_016513152.1,,107830187,,,
XP_016513155.1,,107830190,,,
XP_016513159.1,,107830192,,,
XP_016513160.1,,107830193,,,
XP_016513183.1,,107830213,,,
XP_016513206.1,,107830224,,,
XP_016513221.1,,107830234,,,
XP_016513246.1,,107830251,,,
XP_016513257.1,,107830264,,,
XP_016513260.1,,107830267,,,
XP_016513271.1,,107830271,,,
XP_016513272.1,,107830272,,,
XP_016513278.1,,107830278,,,
XP_016513301.1,,107830292,,,
XP_016513303.1,,107830295,,,
XP_016513308.1,,107830299,,,
XP_016513311.1,,107830301,,,
XP_016513334.1,,107830321,,,
XP_016513344.1,,107830332,,,
XP_016513349.1,,107830341,,,
XP_016513350.1,,107830342,,,
XP_016513367.1,,107830354,,,
XP_016513372.1,,107830358,,,
XP_016513391.1,,107830370,,,
XP_016513395.1,,107830376,,,
XP_016513398.1,,107830377,,,
XP_016513409.1,,107830387,,,
XP_016513413.1,,107830391,,,
XP_016513431.1,,107830400,,,
XP_016513444.1,,107830410,,,
XP_016513457.1,,107830425,,,
XP_016513461.1,,107830429,,,
XP_016513462.1,,107830430,,,
XP_016513465.1,,107830433,,,
XP_016513467.1,,107830436,,,
XP_016513474.1,,107830443,,,
XP_016513510.1,,107830460,,,
XP_016513511.1,,107830461,,,
XP_016513514.1,,107830465,,,
XP_016513515.1,,107830466,,,
XP_016513517.1,,107830468,,,
XP_016513526.1,,107830474,,,
XP_016513527.1,,107830475,,,
XP_016513532.1,,107830481,,,
XP_016513536.1,,107830484,,,
XP_016513555.1,,107830498,,,
XP_016513558.1,,107830500,,,
XP_016513570.1,,107830501,,,
XP_016513608.1,,107830529,,,
XP_016513613.1,,107830532,,,
XP_016513614.1,,107830533,,,
XP_016513615.1,,107830534,,,
XP_016513620.1,,107830538,,,
XP_016513621.1,,107830539,,,
XP_016513628.1,,107830541,,,
XP_016513633.1,,107830546,,,
XP_016513637.1,,107830547,,,
XP_016513638.1,,107830552,,,
XP_016513660.1,,107830566,,,
XP_016513664.1,,107830569,,,
XP_016513674.1,,107830577,,,
XP_016513679.1,,107830581,,,
XP_016513684.1,,107830585,,,
XP_016513690.1,,107830588,,,
XP_016513698.1,,107830593,,,
XP_016513702.1,,107830598,,,
XP_016513712.1,,107830606,,,
XP_016513713.1,,107830607,,,
XP_016513715.1,,107830610,,,
XP_016513716.1,,107830612,,,
XP_016513725.1,,107830616,,,
XP_016513727.1,,107830619,,,
XP_016513730.1,,107830623,,,
XP_016513735.1,,107830626,,,
XP_016513742.1,,107830633,,,
XP_016513758.1,,107830650,,,
XP_016513759.1,,107830651,,,
XP_016513764.1,,107830655,,,
XP_016513766.1,,107830657,,,
XP_016513772.1,,107830664,,,
XP_016513798.1,,107830683,,,
XP_016513803.1,,107830691,,,
XP_016513805.1,,107830666,,,
XP_016513822.1,,107830700,,,
XP_016513829.1,,107830708,,,
XP_016513849.1,,107830733,,,
XP_016513852.1,,107830735,,,
XP_016513856.1,,107830741,,,
XP_016513857.1,,107830743,,,
XP_016513893.1,,107830768,,,
XP_016513903.1,,107830774,,,
XP_016513910.1,,107830778,,,
XP_016513943.1,,107830805,,,
XP_016513944.1,,107830807,,,
XP_016513952.1,,107830815,,,
XP_016513988.1,,107830837,,,
XP_016513990.1,,107830838,,,
XP_016513996.1,,107830845,,,
XP_016514000.1,,107830848,,,
XP_016514002.1,,107830849,,,
XP_016514009.1,,107830853,,,
XP_016514011.1,,107830855,,,
XP_016514017.1,,107830860,,,
XP_016514018.1,,107830861,,,
XP_016514025.1,,107830869,,,
XP_016514026.1,,107830870,,,
XP_016514032.1,,107830875,,,
XP_016514033.1,,107830876,,,
XP_016514040.1,,107830880,,,
XP_016514080.1,,107830911,,,
XP_016514084.1,,107830914,,,
XP_016514086.1,,107830916,,,
XP_016514090.1,,107830922,,,
XP_016514107.1,,107830927,,,
XP_016514118.1,,107830935,,,
XP_016514122.1,,107830942,,,
XP_016514128.1,,107830947,,,
XP_016514133.1,,107830952,,,
XP_016514148.1,,107830964,,,
XP_016514152.1,,107830965,,,
XP_016514163.1,,107830976,,,
XP_016514184.1,,107830983,,,
XP_016514185.1,,107830984,,,
XP_016514190.1,,107830988,,,
XP_016514192.1,,107830992,,,
XP_016514195.1,,107830995,,,
XP_016514203.1,,107831004,,,
XP_016514206.1,,107831007,,,
XP_016514207.1,,107831008,,,
XP_016514212.1,,107831014,,,
XP_016514217.1,,107831020,,,
XP_016514227.1,,107831030,,,
XP_016514239.1,,107831042,,,
XP_016514241.1,,107831043,,,
XP_016514253.1,,107831052,,,
XP_016514286.1,,107831074,,,
XP_016514290.1,,107831077,,,
XP_016514292.1,,107831079,,,
XP_016514306.1,,107831095,,,
XP_016514307.1,,107831096,,,
XP_016514310.1,,107831099,,,
XP_016514318.1,,107831103,,,
XP_016514320.1,,107831104,,,
XP_016514324.1,,107831109,,,
XP_016514327.1,,107831110,,,
XP_016514333.1,,107831119,,,
XP_016514334.1,,107831120,,,
XP_016514346.1,,107831130,,,
XP_016514349.1,,107831134,,,
XP_016514360.1,,107831144,,,
XP_016514367.1,,107831147,,,
XP_016514371.1,,107831151,,,
XP_016514372.1,,107831152,,,
XP_016514381.1,,107831158,,,
XP_016514386.1,,107831161,,,
XP_016514388.1,,107831166,,,
XP_016514408.1,,107831183,,,
XP_016514425.1,,107831197,,,
XP_016514434.1,,107831208,,,
XP_016514435.1,,107831205,,,
XP_016514446.1,,107831217,,,
XP_016514454.1,,107831222,,,
XP_016514455.1,,107831221,,,
XP_016514458.1,,107831224,,,
XP_016514459.1,,107831225,,,
XP_016514461.1,,107831226,,,
XP_016514471.1,,107831234,,,
XP_016514473.1,,107831238,,,
XP_016514488.1,,107831249,,,
XP_016514492.1,,107831253,,,
XP_016514497.1,,107831255,,,
XP_016514501.1,,107831262,,,
XP_016514526.1,,107831283,,,
XP_016514530.1,,107831288,,,
XP_016514534.1,,107831294,,,
XP_016514538.1,,107831297,,,
XP_016514543.1,,107831301,,,
XP_016514545.1,,107831303,,,
XP_016514550.1,,107831306,,,
XP_016514564.1,,107831317,,,
XP_016514571.1,,107831324,,,
XP_016514576.1,,107831327,,,
XP_016514577.1,,107831330,,,
XP_016514584.1,,107831337,,,
XP_016514597.1,,107831345,,,
XP_016514603.1,,107831349,,,
XP_016514606.1,,107831355,,,
XP_016514615.1,,107831363,,,
XP_016514633.1,,107831383,,,
XP_016514638.1,,107831390,,,
XP_016514639.1,,107831391,,,
XP_016514645.1,,107831396,,,
XP_016514651.1,,107831403,,,
XP_016514657.1,,107831411,,,
XP_016514665.1,,107831420,,,
XP_016514668.1,,107831423,,,
XP_016514669.1,,107831425,,,
XP_016514676.1,,107831432,,,
XP_016514678.1,,107831433,,,
XP_016514697.1,,107831445,,,
XP_016514707.1,,107831457,,,
XP_016514709.1,,107831459,,,
XP_016514711.1,,107831461,,,
XP_016514718.1,,107831468,,,
XP_016514724.1,,107831474,,,
XP_016514729.1,,107831477,,,
XP_016514736.1,,107831482,,,
XP_016514737.1,,107831483,,,
XP_016514743.1,,107831488,,,
XP_016514744.1,,107831492,,,
XP_016514757.1,,107831501,,,
XP_016514758.1,,107831504,,,
XP_016514772.1,,107831521,,,
XP_016514778.1,,107831522,,,
XP_016514817.1,,107831554,,,
XP_016514825.1,,107831559,,,
XP_016514828.1,,107831562,,,
XP_016514829.1,,107831563,,,
XP_016514836.1,,107831566,,,
XP_016514852.1,,107831582,,,
XP_016514868.1,,107831599,,,
XP_016514875.1,,107831606,,,
XP_016514888.1,,107831620,,,
XP_016514892.1,,107831626,,,
XP_016514893.1,,107831627,,,
XP_016514898.1,,107831631,,,
XP_016514899.1,,107831632,,,
XP_016514905.1,,107831639,,,
XP_016514911.1,,107831644,,,
XP_016514914.1,,107831648,,,
XP_016514916.1,,107831650,,,
XP_016514924.1,,107831657,,,
XP_016514927.1,,107831659,,,
XP_016514928.1,,107831660,,,
XP_016514932.1,,107831662,,,
XP_016514934.1,,107831665,,,
XP_016514938.1,,107831667,,,
XP_016514943.1,,107831674,,,
XP_016514944.1,,107831675,,,
XP_016514953.1,,107831680,,,
XP_016514957.1,,107831688,,,
XP_016514972.1,,107831696,,,
XP_016514980.1,,107831706,,,
XP_016514985.1,,107831712,,,
XP_016515001.1,,107831720,,,
XP_016515005.1,,107831723,,,
XP_016515012.1,,107831726,,,
XP_016515016.1,,107831732,,,
XP_016515021.1,,107831739,,,
XP_016515023.1,,107831742,,,
XP_016515024.1,,107831741,,,
XP_016515029.1,,107831748,,,
XP_016515057.1,,107831774,,,
XP_016515060.1,,107831780,,,
XP_016515067.1,,107831789,,,
XP_016515071.1,,107831794,,,
XP_016515106.1,,107831827,,,
XP_016515129.1,,107831847,,,
XP_016515136.1,,107831856,,,
XP_016515140.1,,107831859,,,
XP_016515153.1,,107831868,,,
XP_016515154.1,,107831869,,,
XP_016515156.1,,107831867,,,
XP_016515157.1,,107831871,,,
XP_016515162.1,,107831876,,,
XP_016515176.1,,107831888,,,
XP_016515177.1,,107831892,,,
XP_016515187.1,,107831898,,,
XP_016515188.1,,107831899,,,
XP_016515192.1,,107831904,,,
XP_016515203.1,,107831921,,,
XP_016515208.1,,107831926,,,
XP_016515211.1,,107831929,,,
XP_016515212.1,,107831931,,,
XP_016515215.1,,107831933,,,
XP_016515219.1,,107831937,,,
XP_016515222.1,,107831941,,,
XP_016515228.1,,107831947,,,
XP_016515240.1,,107831960,,,
XP_016515247.1,,107831962,,,
XP_016515248.1,,107831964,,,
XP_016515249.1,,107831965,,,
XP_016515252.1,,107831967,,,
XP_016515259.1,,107831975,,,
XP_016515264.1,,107831980,,,
XP_016515266.1,,107831982,,,
XP_016515267.1,,107831983,,,
XP_016515269.1,,107831987,,,
XP_016515282.1,,107831996,,,
XP_016515288.1,,107832001,,,
XP_016515302.1,,107832015,,,
XP_016515304.1,,107832017,,,
XP_016515312.1,,107832029,,,
XP_016515322.1,,107832031,,,
XP_016515328.1,,107832033,,,
XP_016515330.1,,107832038,,,
XP_016515334.1,,107832042,,,
XP_016515335.1,,107832043,,,
XP_016515337.1,,107832045,,,
XP_016515346.1,,107832057,,,
XP_016515349.1,,107832060,,,
XP_016515353.1,,107832066,,,
XP_016515373.1,,107832076,,,
XP_016515374.1,,107832077,,,
XP_016515383.1,,107832085,,,
XP_016515386.1,,107832086,,,
XP_016515389.1,,107832088,,,
XP_016515394.1,,107832095,,,
XP_016515416.1,,107832118,,,
XP_016515426.1,,107832134,,,
XP_016515427.1,,107832135,,,
XP_016515444.1,,107832152,,,
XP_016515447.1,,107832154,,,
XP_016515457.1,,107832164,,,
XP_016515463.1,,107832165,,,
XP_016515466.1,,107832168,,,
XP_016515474.1,,107832176,,,
XP_016515475.1,,107832177,,,
XP_016515480.1,,107832181,,,
XP_016515485.1,,107832186,,,
XP_016515487.1,,107832189,,,
XP_016515495.1,,107832192,,,
XP_016515498.1,,107832199,,,
XP_016515503.1,,107832201,,,
XP_016515505.1,,107832203,,,
XP_016515517.1,,107832217,,,
XP_016515524.1,,107832223,,,
XP_016515528.1,,107832228,,,
XP_016515537.1,,107832235,,,
XP_016515543.1,,107832239,,,
XP_016515548.1,,107832242,,,
XP_016515551.1,,107832243,,,
XP_016515555.1,,107832248,,,
XP_016515560.1,,107832255,,,
XP_016515565.1,,107832258,,,
XP_016515572.1,,107832271,,,
XP_016515574.1,,107832272,,,
XP_016515591.1,,107832290,,,
XP_016515594.1,,107832294,,,
XP_016515596.1,,107832296,,,
